postID,title,description,date,group
593,"Giá cà phê giảm, hồ tiêu ổn định mức cao, bạc điều chỉnh","Giá cà phê Tây Nguyên giảm 1.000-1.100đ/kg (29/3), thế giới trái chiều; giá hồ tiêu trong nước ổn định mức cao; giá bạc giảm nhưng được dự báo còn tiềm năng tăng.",2025-03-29T16:00:00+07:00,Hàng hóa
594,Doanh nghiệp Việt đối mặt thách thức và cơ hội từ thị trường Mỹ và Trung Quốc,"Mỹ áp thuế tạm thời 2.15% lên vỏ viên nhộng VN, cần lưu ý quy định khi XK sang Mỹ; gạo VN có thể hưởng lợi từ thuế Mỹ; Mường La phấn đấu XK 1000 tấn xoài sang TQ; thuế quan Mỹ cũng là cơ hội nâng cao năng lực công nghiệp nội địa.",2025-03-29T16:00:00+07:00,Kinh tế
595,"Việt Nam cải thiện môi trường kinh doanh, thúc đẩy tăng trưởng, gỡ bỏ 2.866 điều kiện","Chính phủ gỡ bỏ 2.866 điều kiện kinh doanh (2021-3/2024), TPHCM đặt mục tiêu giảm 30% thủ tục, chính sách mới từ tháng 4 hỗ trợ doanh nghiệp, mục tiêu tăng trưởng 8% năm 2025 dựa vào tiêu dùng/đầu tư.",2025-03-29T16:00:00+07:00,Kinh tế
596,"Các địa phương gỡ vướng GPMB, quy hoạch đô thị và phát triển hạ tầng","Quảng Trị, Thạch Thất, Bắc Ninh gỡ vướng GPMB các dự án KCN, công viên; Đồng Nai phê duyệt quy hoạch chi tiết KĐT Hiệp Hòa 293ha; SATRA hợp tác khai thác Metro số 1 TPHCM; Hà Nội yêu cầu quản lý đất đai chặt chẽ khi sáp nhập đơn vị hành chính.",2025-03-29T16:00:00+07:00,Kinh tế
597,Dow Jones giảm hơn 700 điểm do lo ngại lạm phát và thuế quan Mỹ,"Thị trường chứng khoán Mỹ lao dốc mạnh ngày 28/3 do bất ổn chính sách thương mại, triển vọng lạm phát ảm đạm và báo cáo lạm phát nóng vượt dự đoán.",2025-03-29T16:00:00+07:00,Thế giới
598,Căng thẳng thương mại leo thang do chính sách thuế quan mới của Mỹ,"Mỹ dự kiến công bố thuế ô tô 25% ngày 2/4 (có thể nới lỏng với một số nước), gây phản ứng từ Canada (tuyên bố đối đầu), Ấn Độ (đề xuất giảm thuế nông sản), lo ngại ở ĐNÁ (nhiều nước trong tầm ngắm, nhà đầu tư thận trọng), và phí cảng với tàu Trung Quốc cũng gây rối loạn thương mại.",2025-03-29T16:00:00+07:00,Thế giới
599,"Giá vàng liên tục lập kỷ lục do bất ổn, người dân đổ xô mua, chuyên gia cảnh báo rủi ro","Giá vàng thế giới và trong nước (tiến sát 101 triệu/lượng ngày 29/3) lập kỷ lục mới do nhu cầu trú ẩn an toàn trước lo ngại chiến tranh thương mại, người tiêu dùng châu Á chốt lời, nhưng có cảnh báo rủi ro mắc kẹt và dự báo có thể giảm 38%.",2025-03-29T16:00:00+07:00,Hàng hóa
600,"FDI tiếp tục quan tâm Việt Nam, xuất nhập khẩu và du lịch tăng trưởng tốt","Trump Organization xem xét dự án gần TPHCM, Aeon thuê đất xây TTTM tại Hải Dương; XNK 2.5 tháng đầu năm đạt 162 tỷ USD (thặng dư 1.8 tỷ), XK tôm tăng 46%, du lịch VN tăng trưởng vượt trội ĐNÁ (Bloomberg).",2025-03-29T16:00:00+07:00,Kinh tế
601,"Chứng khoán Việt Nam điều chỉnh, khối ngoại bán ròng 2.278 tỷ, tâm lý thận trọng","VN-Index điều chỉnh cuối tháng 3 (quanh 1270-1300), thanh khoản giảm, khối ngoại bán ròng 2.278 tỷ đồng tuần 24-28/3 (một cổ phiếu ngân hàng bị bán 600 tỷ), nhà đầu tư thận trọng nhưng lực cầu tiềm ẩn chờ tín hiệu và câu chuyện nâng hạng.",2025-03-29T16:00:00+07:00,Thị trường
602,"Doanh nghiệp Việt Nam đẩy mạnh ESG và kinh tế tuần hoàn, đặc biệt trong dệt may","TPHCM ra mắt sổ tay ESG (tập trung dệt may, da giày, sắt thép), ngành dệt may cần bổ sung vải sợi tái chế để giữ vị thế quốc tế, nhấn mạnh thực hành ESG để phát triển bền vững.",2025-03-29T16:00:00+07:00,Kinh tế
603,Đẩy nhanh các dự án hạ tầng trọng điểm quốc gia và địa phương,"Sân bay Long Thành đặt mục tiêu vận hành nửa đầu 2026, cao tốc Pháp Vân-Cầu Giẽ đề xuất mở rộng 12 làn, cao tốc Bắc-Nam sửa chữa mặt đường bong bật trước 30/4, cảng Chu Lai có bến 5 vạn tấn, cảng Quảng Nam mục tiêu 10.3 triệu tấn năm 2030.",2025-03-29T16:00:00+07:00,Kinh tế
604,"Giá dầu biến động, giảm cuối tuần nhưng tăng 3 tuần liên tiếp, Nga cảnh báo giảm dài hạn",Giá dầu thế giới giảm nhẹ cuối tuần (28-29/3) do lo ngại thuế quan Mỹ nhưng ghi nhận tăng 3 tuần liên tiếp; Ngân hàng trung ương Nga cảnh báo giá có thể giảm kéo dài do nguồn cung Mỹ/ngoài OPEC tăng.,2025-03-29T16:00:00+07:00,Hàng hóa
605,"Bitcoin giảm mạnh về 82.000 USD, vốn hóa bốc hơi 115 tỷ USD","Bitcoin giảm sâu về quanh mốc 82.000 USD, vốn hóa thị trường tiền điện tử ""bốc hơi"" hơn 115 tỷ USD sau đợt bán tháo mạnh cuối tuần.",2025-03-30T16:00:00+07:00,Thế giới
606,Các hãng buôn hàng hóa tiếp tục hưởng lợi từ gián đoạn thương mại,"Các hãng buôn hàng hóa hàng đầu thế giới tiếp tục kiếm lợi nhuận cao lịch sử nhờ gián đoạn thương mại do thuế quan, trừng phạt kinh tế và cuộc khủng hoảng hàng hải ở Biển Đỏ.",2025-03-30T16:00:00+07:00,Thế giới
607,Thủ tướng chỉ đạo xây dựng ngành công nghiệp đường sắt Việt Nam,"Thủ tướng chỉ đạo thành lập các tập đoàn lớn (kể cả tư nhân) để dốc sức xây dựng ngành công nghiệp đường sắt, coi đây là lĩnh vực cấp bách hàng trăm tỷ USD.",2025-03-30T16:00:00+07:00,Kinh tế
608,Xuất khẩu cần tăng trưởng 12% để GDP đạt 8% năm 2025,"Để GDP tăng trưởng 8% trở lên năm 2025, xuất khẩu hàng hóa cần đạt tăng trưởng từ 12%, đòi hỏi các giải pháp giữ đà tăng trưởng cao.",2025-03-30T16:00:00+07:00,Kinh tế
609,"Công nghiệp Đức suy giảm, cần thay đổi tư duy","Sản lượng công nghiệp Đức sụt giảm liên tiếp 5 năm, đe dọa 5,5 triệu việc làm và 20% GDP, đòi hỏi thay đổi tư duy để đối phó cạnh tranh và phục hồi vị thế.",2025-03-30T16:00:00+07:00,Thế giới
610,"Đề xuất ưu tiên công chức mua nhà ở xã hội, quy định cho thuê","HoREA đề xuất công chức, viên chức được ưu tiên mua nhà ở xã hội; làm rõ quy định cho thuê nhà ở xã hội khi không sử dụng.",2025-03-30T16:00:00+07:00,Bất động sản
611,"Giá gạo xuất khẩu Việt Nam tiếp tục tăng, đạt 400 USD/tấn","Giá gạo xuất khẩu Việt Nam tiếp tục tăng, chạm mức 400 USD/tấn, thu hẹp chênh lệch với khu vực dù giá lúa ĐBSCL ổn định trong cao điểm thu hoạch Đông Xuân.",2025-03-30T16:00:00+07:00,Hàng hóa
612,"Ngân hàng tăng phát hành trái phiếu, NamABank chốt chia cổ tức 25%","Các ngân hàng dự kiến tăng phát hành trái phiếu bổ sung vốn cấp 2; ĐHCĐ tuần qua NamABank chốt kế hoạch chia cổ tức 25% bằng cổ phiếu năm 2025 và muốn mở VPĐD tại Mỹ, VIB và NCB cũng công bố thông tin quan trọng.",2025-03-30T16:00:00+07:00,Tài chính
613,Hầu hết điện thoại Samsung toàn cầu sản xuất tại Việt Nam,"Gần như mọi điện thoại Samsung bán ra thế giới, đặc biệt ở Bắc Mỹ/Châu Âu, đều được sản xuất tại Việt Nam, cho thấy sự dịch chuyển sản xuất khỏi Trung Quốc.",2025-03-30T16:00:00+07:00,Thế giới
614,"Elon Musk thừa nhận quá tải, Tesla ""tê liệt quyết định""","Elon Musk thừa nhận làm tới 17 công việc cùng lúc khiến cổ đông lo sợ, trong bối cảnh Tesla được cho là đang bị ""tê liệt quyết định"".",2025-03-30T16:00:00+07:00,Thế giới
615,Chính sách thuế quan của Trump,"Ông Trump không quan tâm giá xe tăng do thuế 25% từ 2/4, khuyên dân Mỹ chưa mua xe, chính sách này có thể tác động giá vàng và tiền tệ, nhưng ông sẵn sàng đàm phán và tự tin lấy được Greenland.",2025-03-30T16:00:00+07:00,Thế giới
616,Kiến nghị mở rộng cao tốc Bắc-Nam lên 6 làn xe,"Bộ Xây dựng kiến nghị Thủ tướng đầu tư mở rộng cao tốc Bắc-Nam phía Đông lên quy mô 6 làn xe, nâng tốc độ khai thác lên 120km/giờ.",2025-03-30T16:00:00+07:00,Kinh tế
617,Điều chỉnh vốn đầu tư sân bay Long Thành lên gần 110.000 tỷ đồng,"Dự án Cảng hàng không quốc tế Long Thành giai đoạn 1 được điều chỉnh tổng mức đầu tư từ 109.111 tỷ lên 109.717 tỷ đồng (gần 4,7 tỷ USD).",2025-03-30T16:00:00+07:00,Kinh tế
618,"Tỷ giá USD giảm tuần, NHNN tăng tỷ giá trung tâm","Đồng USD giảm tuần trở lại, NHNN công bố tỷ giá trung tâm ngày 30-3 tăng 30 đồng lên 24.843 đồng/USD.",2025-03-30T16:00:00+07:00,Tài chính
619,"Giá dầu tăng tuần thứ 3 liên tiếp, dự báo tiếp tục tăng nhẹ","Giá xăng dầu thế giới tăng tuần thứ 3 liên tiếp, giá trong nước đã điều chỉnh tăng, dự báo kỳ điều hành tuần tới (3/4/2025) tiếp tục tăng nhẹ.",2025-03-30T16:00:00+07:00,Hàng hóa
620,"Giá vàng, bạc đồng loạt tăng mạnh","Giá vàng trong nước và thế giới đồng loạt tăng ngày 30-3, dự báo có thể lên 4.000 USD/ounce; giá bạc cũng bứt phá mạnh, bạc thỏi Phú Quý đạt 34,7 triệu đồng/kg.",2025-03-30T16:00:00+07:00,Hàng hóa
621,"VN-Index điều chỉnh là cơ hội, mùa ĐHCĐ là động lực",Chuyên gia VNDirect và các chuyên gia khác cho rằng VN-Index điều chỉnh về 1.300 điểm là cơ hội mua trung dài hạn; mùa ĐHCĐ và KQKD Q1/2025 sẽ là động lực tăng giá mới.,2025-03-30T16:00:00+07:00,Thị trường
622,"FPT bị bán ròng mạnh nhất tháng 2, kéo lùi chỉ số kim cương","FPT là cổ phiếu bị 22 quỹ (chủ yếu quỹ mở) bán ròng nhiều nhất tháng 2 do lo ngại giá tạo đỉnh, cùng MWG, PNJ khiến hiệu suất VNDiamond thua xa VN-Index.",2025-03-30T16:00:00+07:00,Thị trường
623,Tham vọng công xưởng thế giới của Ấn Độ,"Ấn Độ đối mặt thách thức kinh niên, cản trở tham vọng trở thành cường quốc sản xuất và trung tâm sản xuất toàn cầu dù kinh tế dự báo vượt Nhật Bản và có kế hoạch hàng tỷ USD.",2025-03-30T16:00:00+07:00,Thế giới
624,"Thị trường BĐS phục hồi còn bỏ ngỏ, lo ngại vốn rẻ","Chuyên gia lo ngại vốn tín dụng rẻ làm nóng thị trường BĐS quá mức; thị trường chỉ thực sự phục hồi khi tín dụng mua nhà tăng trưởng, cá nhân mặn mà mua nhà.",2025-03-30T16:00:00+07:00,Bất động sản
625,"AI ứng dụng rộng rãi, Huawei phục hồi mạnh mẽ, Trung Quốc dẫn đầu bán dẫn","AI được ứng dụng trong sản xuất, duyệt vay, nông nghiệp; Huawei phục hồi doanh thu mảng ô tô (+500%) và tổng thể gần đỉnh lịch sử bất chấp trừng phạt; Trung Quốc dẫn đầu công nghệ bán dẫn thế hệ mới.",2025-03-31T16:00:00+07:00,Kinh tế & Thế giới
626,Các vấn đề địa phương nổi cộm cần giải quyết,Cháy nhà máy gạo ở Long An; dự án bệnh viện nghìn tỷ ở Bạc Liêu vẫn là đất trống sau 15 năm; nhiều hồ đập ở Đắk Nông cạn nước; gói thầu nghìn tỷ Đại lộ Nam Sông Mã (Thanh Hóa) chỉ có 1 nhà thầu.,2025-03-31T16:00:00+07:00,Kinh tế & Xã hội
627,Lời khuyên quản lý tài chính cá nhân và cảnh báo lừa đảo,"Chuyên gia khuyên nên làm 3 việc ngay khi nhận lương để tiền sinh lời, kết hợp đa dạng hóa danh mục và đầu tư định kỳ (DCA); cảnh báo lừa đảo fanpage homestay giả mạo và trang Facebook giả mạo Bộ Tài chính.",2025-03-31T16:00:00+07:00,Tài chính
628,"Kỳ vọng ECB giảm lãi suất tháng 4, thu hút đầu tư vào châu Âu","Lạm phát khu vực Euro thấp hơn dự báo làm tăng kỳ vọng ECB giảm lãi suất tháng 4, khiến chênh lệch lợi suất Mỹ-Đức thu hẹp, thu hút nhà đầu tư vào tài sản châu Âu.",2025-03-31T16:00:00+07:00,Thế giới
629,"Bất ổn chính trị Hàn Quốc, liên kết thương mại Á châu và cảnh báo thiên tai Nhật Bản","Hàn Quốc thúc đẩy luận tội tổng thống, dỡ bỏ lệnh cấm bán khống dài nhất lịch sử; Nhật-Hàn-Trung tăng cường liên kết thương mại đối phó Mỹ; Nhật cảnh báo siêu động đất có thể khiến 298.000 người chết, thiệt hại 1.800 tỷ USD.",2025-03-31T16:00:00+07:00,Thế giới
630,Áp lực trái phiếu BĐS đáo hạn và tiềm năng thu thuế crypto,Nhóm BĐS đối mặt hơn 16.500 tỷ đồng trái phiếu đáo hạn trong quý 2/2025; chuyên gia RMIT cho rằng Việt Nam có thể thu ngân sách đáng kể từ thuế đối với tiền mã hóa nếu có khung pháp lý.,2025-03-31T16:00:00+07:00,Tài chính
631,Tự doanh CTCK và diễn biến cổ phiếu đáng chú ý,"Tự doanh CTCK bán ròng 386 tỷ đồng phiên đầu tuần; VIX, VietinBank Securities thắng lớn nhờ nhóm Gelex, cổ đông HSC lo ngại vì FPT; APG bị HOSE cắt margin; 5 phiên đấu giá cổ phần tại HNX trong tháng 4.",2025-03-31T16:00:00+07:00,Thị trường
632,"Hà Nội đặt mục tiêu giải ngân đầu tư công 95%, TPHCM giao MAUR đầu tư 7 tuyến metro",Chủ tịch Hà Nội chỉ thị tỷ lệ giải ngân vốn đầu tư công năm 2025 đạt 95%; Chủ tịch UBND TPHCM giao Ban Quản lý Đường sắt đô thị (MAUR) làm chủ đầu tư 7 tuyến metro đến năm 2035.,2025-03-31T16:00:00+07:00,Kinh tế
633,Xuất khẩu Việt Nam đối mặt thách thức từ thuế quan và thị trường,"Mục tiêu xuất khẩu 29 tỷ USD năm 2025 gặp khó do chính sách các thị trường chủ chốt và nguy cơ thuế quan Mỹ (ảnh hưởng da giày, thực phẩm, hóa chất); xuất khẩu nông sản Halal còn hạn chế dù thị trường tiềm năng.",2025-03-31T16:00:00+07:00,Kinh tế
634,Đảm bảo an ninh năng lượng và phát triển năng lượng xanh,Bộ Công thương chịu trách nhiệm nếu thiếu điện khi sửa Quy hoạch điện VIII; gỡ khó cho nguồn năng lượng xanh trong KCN; dự án Nhiệt điện Quảng Trạch I đảm bảo tiến độ thi công các mốc quan trọng.,2025-03-31T16:00:00+07:00,Kinh tế
635,"Trump đe dọa thuế quan toàn cầu, ảnh hưởng thị trường và quan hệ quốc tế","Tổng thống Trump đe dọa áp thuế đối ứng lên mọi quốc gia (bao gồm dầu Nga nếu không có thỏa thuận Ukraine, cảnh báo trừng phạt nếu Nga cản trở hòa bình) và ném bom Iran, gây biến động thị trường toàn cầu (chứng khoán châu Á giảm, vàng/yên Nhật tăng), khiến các nền kinh tế tìm cách thích ứng và làm lung lay vị thế USD.",2025-03-31T16:00:00+07:00,Thế giới
636,Phát hiện 40 mỏ vàng (trữ lượng gần 30 tấn) và 70 mỏ khoáng sản mới ở Tây Bắc,"Việt Nam phát hiện 110 mỏ khoáng sản quý, trong đó có 40 mỏ vàng với trữ lượng ước tính gần 30 tấn, sau khi khoan 498 lỗ sâu 46.000m ở khu vực Tây Bắc.",2025-03-31T16:00:00+07:00,Kinh tế
637,"Lãi suất huy động tiếp tục giảm, lợi nhuận ngân hàng tăng trưởng","LPBank, VPBank cùng 25 ngân hàng khác giảm lãi suất huy động (chỉ còn 5 NH >6%); Agribank lãi trước thuế 27.575 tỷ năm 2024 (+7,5%), dự báo lợi nhuận Q1/2025 khả quan; NHNN bơm ròng vốn qua OMO.",2025-03-31T16:00:00+07:00,Tài chính
638,"Sốt đất vùng ven, đấu giá sôi động và đề xuất giải pháp nhà ở","Cảnh báo rủi ro 'đu đỉnh' đất nền vùng ven do tin đồn sáp nhập tỉnh; Hà Nội (ngoại thành), Hưng Yên (188 lô, giá 50-55tr/m2) ồ ạt đấu giá tháng 4; đề xuất quỹ nhà ở quốc gia giải quyết khan hiếm nhà giá rẻ và giải quyết 1.533 dự án tồn đọng.",2025-03-31T16:00:00+07:00,Bất động sản
639,"Việt Nam thu hút FDI mạnh mẽ, Bắc Ninh dẫn đầu quý 1 với 2 tỷ USD","Bắc Ninh dẫn đầu thu hút FDI quý 1/2025 với tổng vốn 2 tỷ USD, trao phép cho 23 dự án (1,1 tỷ USD); Long An hút DN Nhật Bản; Tập đoàn JBS (Brazil) đầu tư 100 triệu USD xây 2 nhà máy tại Việt Nam.",2025-03-31T16:00:00+07:00,Kinh tế
640,Đẩy mạnh hạ tầng giao thông và cảng biển với hàng chục nghìn tỷ đồng,"Sân bay Long Thành chốt điều chỉnh mới, Đồng Nai gỡ khó nguồn đá 11 triệu m3; đề xuất nâng cấp QL1 (1.540 tỷ), QL29, QL28B (tiến độ chậm); phê duyệt quy hoạch cảng Đà Nẵng hơn 23.000 tỷ; phê duyệt cao tốc Bảo Lộc – Liên Khương gần 18.000 tỷ.",2025-03-31T16:00:00+07:00,Kinh tế
641,"Chính sách mới về thuế TMĐT, lương hưu, EPR và nhập khẩu",Từ 1/4/2025 sàn TMĐT nộp thuế thay người bán; Bộ Nội vụ đề xuất 2 phương án lương hưu từ 1/7; nhiều DN chưa thực hiện đầy đủ trách nhiệm EPR trước 31/3; giảm thuế nhập khẩu ưu đãi một số mặt hàng từ 31/3.,2025-03-31T16:00:00+07:00,Kinh tế
642,"VN-Index giảm 4 phiên liên tiếp về gần 1.300 điểm, khối ngoại bán ròng 1.400 tỷ","VN-Index chịu áp lực bán cuối quý 1, kiểm định hỗ trợ MA50 (1.300 điểm), thanh khoản thấp được xem là cần thiết cho sóng tăng mới; khối ngoại bán ròng mạnh gần 1.400 tỷ đồng phiên cuối tháng; hệ thống KRX được kỳ vọng là lực đẩy.",2025-03-31T16:00:00+07:00,Thị trường
643,Giá vàng thế giới và trong nước lập kỷ lục mới do bất ổn,"Giá vàng thế giới vượt 3.100 USD/ounce và vàng SJC trong nước lên tới 101,5 triệu đồng/lượng (tăng 11 triệu/tháng) do lạm phát, rủi ro địa chính trị và lo ngại thuế quan Mỹ thúc đẩy nhu cầu trú ẩn an toàn.",2025-03-31T16:00:00+07:00,Hàng hóa
644,"Nông sản đối mặt thách thức thời tiết, nhập khẩu và giá cả biến động","Sầu riêng chống chọi nắng nóng, nông sản Việt chịu áp lực hàng nhập khẩu; giá cà phê, hồ tiêu, lúa gạo ổn định; giá thép, đồng giảm nhẹ; ngành mía đường cần hài hòa lợi ích; dự báo thiếu cao su tự nhiên năm 2025.",2025-03-31T16:00:00+07:00,Hàng hóa & Kinh tế
645,"Sân bay Long Thành tăng tốc, phê duyệt cao tốc Bảo Lộc - Liên Khương gần 18.000 tỷ","Nhiều gói thầu lớn tại dự án sân bay Long Thành đang tăng tốc thi công, nhiều hạng mục sắp hoàn thành; cao tốc Bảo Lộc - Liên Khương (Lâm Đồng) gần 18.000 tỷ được phê duyệt, UBND tỉnh sẽ đấu thầu chọn nhà đầu tư năm 2025.",2025-04-01T16:00:00+07:00,Kinh tế
646,"Bắc Ninh thu hút gần 1,1 tỷ USD đầu tư mới quý 1, ưu tiên dự án xanh","Tỉnh Bắc Ninh trao chứng nhận và thỏa thuận đầu tư gần 1,1 tỷ USD cho các dự án mới trong quý 1/2025 (tổng vốn thu hút vào KCN đạt gần 2 tỷ USD, FDI gần 1,6 tỷ USD), ưu tiên dự án xanh, công nghệ cao và gỡ ""điểm nghẽn"" cho doanh nghiệp.",2025-04-01T16:00:00+07:00,Kinh tế
647,"VNINDEX tăng hơn 10 điểm ngày 1/4, chờ động lực mới từ ĐHCĐ và KQKD quý 1","VNINDEX bất ngờ tăng hơn 10 điểm cuối phiên 1/4; thị trường tháng 4 được dự báo chờ động lực mới từ mùa ĐHCĐ và KQKD quý 1 (Agriseco dự báo BĐS, thủy sản, chăn nuôi, bán lẻ, ngân hàng tăng trưởng tốt) dù có thể điều chỉnh về 1.300 điểm; hệ thống KRX được kỳ vọng mở cơ hội mới (T+0, bán khống).",2025-04-01T16:00:00+07:00,Thị trường
648,"Startup OpenAI gọi vốn kỷ lục 40 tỷ USD, Bitcoin biến động mạnh","OpenAI huy động được 40 tỷ USD, vòng gọi vốn lớn nhất lịch sử đối với một công ty công nghệ tư nhân (định giá 300 tỷ USD); giá Bitcoin trượt xuống mức thấp nhất tuần ở 81.000 USD khiến nhà đầu tư ngắn hạn 'sợ hãi tột độ'.",2025-04-01T16:00:00+07:00,Thế giới
649,"Tỷ giá USD/VND tăng nhẹ, BIDV thành ngân hàng được gửi tiền nhiều nhất","Ngày 1/4, các ngân hàng tăng nhẹ giá bán USD (Vietcombank, BIDV bán ra 25.770 VND/USD) và NDT, tỷ giá chịu áp lực từ giá vàng và biến động toàn cầu; BIDV vượt Agribank trở thành ngân hàng được người dân gửi tiền nhiều nhất Việt Nam.",2025-04-01T16:00:00+07:00,Tài chính
650,"Xuất khẩu NLTS quý 1 tăng 13,1%, thịt gia cầm vào Singapore, giảm thuế nhiều mặt hàng","Kim ngạch xuất khẩu nông lâm thủy sản quý 1/2025 đạt 15,72 tỷ USD (tăng 13,1% so với cùng kỳ 2024); thịt và trứng gia cầm Việt Nam chính thức được xuất khẩu vào Singapore; giảm thuế nhập khẩu ưu đãi mới cho ô tô, gỗ, ethanol, thực phẩm từ 31/3/2025.",2025-04-01T16:00:00+07:00,Hàng hóa
651,"Kiểm tra chung cư nứt tường TPHCM, lãng phí nghìn tỷ dự án bệnh viện cơ sở 2","Bộ Xây dựng yêu cầu kiểm tra vụ hàng trăm căn hộ chung cư Diamond Riverside (Quận 8) nứt tường nghi do rung chấn động đất; Thanh tra Chính phủ xác định lãng phí hàng nghìn tỷ đồng tại dự án cơ sở 2 Bệnh viện Việt Đức và Bạch Mai, chuyển hồ sơ sang Bộ Công an.",2025-04-01T16:00:00+07:00,Bất động sản
652,"Đề xuất Quỹ nhà ở quốc gia, điểm mặt vướng mắc NOXH, thay đổi quan điểm đầu tư",HoREA đề xuất thành lập Quỹ nhà ở quốc gia thay cho Quỹ NOXH; các chuyên gia chỉ ra vướng mắc khi triển khai NOXH và cho rằng đã qua thời coi đầu tư NOXH như làm từ thiện; Bộ Xây dựng đang nghiên cứu giải pháp thành lập Quỹ.,2025-04-01T16:00:00+07:00,Bất động sản
653,"Chính sách mới hiệu lực tháng 4/2025, điều tra doanh nghiệp toàn quốc","Từ tháng 4/2025, có nhiều chính sách mới hiệu lực về quản lý lao động, tiền lương DNNN, chữ ký điện tử, phân loại lao động; ngành Thống kê bắt đầu tiến hành Điều tra doanh nghiệp năm 2025 trên cả nước từ ngày 1/4.",2025-04-01T16:00:00+07:00,Kinh tế
654,"Ngân hàng chuẩn bị ĐHCĐ 2025, HDB phát hành 5.000 tỷ trái phiếu, SSB muốn tăng vốn","Mùa ĐHCĐ ngân hàng 2025 tập trung vào lợi nhuận, tăng vốn, nợ xấu; HDBank hoàn tất phát hành 5.000 tỷ đồng trái phiếu bổ sung vốn cấp 2; SeABank (SSB) muốn tăng vốn điều lệ lên 28.650 tỷ đồng và mua công ty chứng khoán năm 2025; Bac A Bank (BAB) đặt kế hoạch lợi nhuận khiêm tốn, đẩy mạnh tăng vốn.",2025-04-01T16:00:00+07:00,Tài chính
655,Chính sách thuế quan mới của Mỹ gây chấn động toàn cầu và lo ngại suy thoái,"Tổng thống Trump công bố 'Ngày Giải phóng' với thuế quan mới, áp thuế lâu dài lên ô tô/phụ tùng nhập khẩu (dự kiến 25%), khẳng định 'Nước Mỹ trên hết' nhưng sẽ 'tử tế' với đối tác, gây lo ngại cú sốc giá ô tô, bất ổn thương mại, ảnh hưởng kinh tế Mexico, Nhật Bản, Hàn Quốc, châu Âu và làm Phố Wall ghi nhận quý giảm mạnh nhất từ 2022.",2025-04-01T16:00:00+07:00,Thế giới
656,"Giá vàng SJC lập đỉnh 102,6 triệu đồng/lượng, ghi nhận quý tăng mạnh nhất từ 1986","Giá vàng thế giới và trong nước tăng mạnh ngày 1/4, SJC phá mốc 102 triệu lên đỉnh mới 102,6 triệu đồng/lượng, ghi nhận quý tăng mạnh nhất từ năm 1986 (tăng 20% từ đầu năm), có dự đoán lên 200 triệu/lượng, được thúc đẩy bởi lo ngại thuế quan Trump.",2025-04-01T16:00:00+07:00,Hàng hóa
657,"Kinh tế toàn cầu đối mặt rủi ro từ thuế quan Mỹ, IMF lạc quan ngắn hạn","Chính sách thuế của Mỹ gây lo ngại suy thoái (UBS cảnh báo Mexico, ECB vào thế khó, RBA giữ lãi suất), tuy nhiên Giám đốc IMF Kristalina Georgieva lạc quan không có suy thoái ngắn hạn và về khả năng đạt thỏa thuận tín dụng với Argentina; Goldman Sachs dự báo Fed cắt lãi suất 3 lần năm 2025.",2025-04-01T16:00:00+07:00,Thế giới
658,"Đề xuất giữ 11 tỉnh không sáp nhập, quy hoạch Đức Trọng, cảnh báo sốt đất ảo","Bộ Tư pháp thẩm định đề xuất giữ 11 tỉnh/thành phố không sáp nhập (chủ yếu Bắc/Nam Trung Bộ, chênh lệch thu ngân sách lớn); Đức Trọng (Lâm Đồng) được quy hoạch thành trung tâm hành chính mới; các địa phương cảnh báo người dân cẩn trọng sốt đất ảo theo thông tin sáp nhập tỉnh.",2025-04-01T16:00:00+07:00,Kinh tế
659,Khối ngoại bán ròng 1 tỷ USD cổ phiếu Việt Nam quý 1/2025,"Áp lực bán ròng từ khối ngoại kéo dài với giá trị lớn, đạt 1 tỷ USD chỉ sau 3 tháng đầu năm 2025, số phiên mua ròng rất ít.",2025-04-01T16:00:00+07:00,Thị trường
660,Giá dầu tăng lên mức cao nhất 5 tuần do lo ngại nguồn cung Nga/Iran,"Giá dầu thế giới tăng gần 2%-3% lên mức cao nhất 5 tuần do lo ngại về triển vọng nguồn cung từ Nga (bị Trump dọa đánh thuế 25-50% nếu cản trở chấm dứt chiến tranh Ukraine) và Iran, dù OPEC+ có thể mất kiểm soát giá; VPI dự báo giá xăng dầu trong nước tăng kỳ 3/4.",2025-04-01T16:00:00+07:00,Hàng hóa
661,"Cổ phiếu VIC tăng tốc, Vingroup vào top 3 vốn hóa sàn chứng khoán Việt Nam","Cổ phiếu VIC tăng gần 50% trong khoảng 1 tháng qua, giúp tỷ phú Phạm Nhật Vượng áp sát top 400 người giàu nhất thế giới và Vingroup vượt nhiều tên tuổi lớn để trở lại top 3 vốn hóa lớn nhất sàn chứng khoán Việt Nam.",2025-04-01T16:00:00+07:00,Thị trường
662,Đánh giá khả quan về VHM nhưng đặt câu hỏi về thời điểm chốt lời,"Công ty chứng khoán đánh giá khả quan kết quả kinh doanh của VHM năm nay nhờ tiến độ mở bán và triển khai dự án thuận lợi, tuy nhiên đặt ra câu hỏi liệu đã đến lúc chốt lời cổ phiếu này.",2025-04-01T16:00:00+07:00,Thị trường
